internalTaxonId,scientificName,name,language,main
198709,Umbrina cirrosa,Corvina,Portuguese,false
198709,Umbrina cirrosa,Corvina-marreca,Portuguese,false
198709,Umbrina cirrosa,Corvo,Italian,false
198709,Umbrina cirrosa,Crovello,Italian,false
198709,Umbrina cirrosa,Curveddru,Italian,false
198709,Umbrina cirrosa,Dronj,Croatian,false
198709,Umbrina cirrosa,Drum iberyjski,Polish,false
198709,Umbrina cirrosa,Govno,Croatian,false
198709,Umbrina cirrosa,Grb,Croatian,false
198709,Umbrina cirrosa,Gurbell,Maltese,false
198709,Umbrina cirrosa,Gurbell rar,Maltese,false
198709,Umbrina cirrosa,Gurbell tad-daqna,Maltese,false
198709,Umbrina cirrosa,Gurbell tal-qawwi,Maltese,false
198709,Umbrina cirrosa,Harba,Croatian,false
198709,Umbrina cirrosa,Harbul,Croatian,false
198709,Umbrina cirrosa,Hrb,Croatian,false
198709,Umbrina cirrosa,Kaval,Croatian,false
198709,Umbrina cirrosa,Kavala,Croatian,false
198709,Umbrina cirrosa,Koraf,Croatian,false
198709,Umbrina cirrosa,Korba,Croatian,false
198709,Umbrina cirrosa,Korbel,Croatian,false
198709,Umbrina cirrosa,Korbela,Croatian,false
198709,Umbrina cirrosa,Korbet,Croatian,false
198709,Umbrina cirrosa,Korbeto,Croatian,false
198709,Umbrina cirrosa,Korb i bardhe,Albanian,false
198709,Umbrina cirrosa,Kordel,Croatian,false
198709,Umbrina cirrosa,Korvina,Maltese,false
198709,Umbrina cirrosa,Koštaèa,Croatian,false
198709,Umbrina cirrosa,Kötek baliği,Turkish,false
198709,Umbrina cirrosa,Krap,Croatian,false
198709,Umbrina cirrosa,Kuerve,Italian,false
198709,Umbrina cirrosa,Kurbej,Croatian,false
198709,Umbrina cirrosa,Kurbeja,Croatian,false
198709,Umbrina cirrosa,Kurbel,Croatian,false
198709,Umbrina cirrosa,Kurbelj,Croatian,false
198709,Umbrina cirrosa,Kurbet,Croatian,false
198709,Umbrina cirrosa,Labarda,Portuguese,false
198709,Umbrina cirrosa,Lodo,Croatian,false
198709,Umbrina cirrosa,Lombrina,Italian,false
198709,Umbrina cirrosa,Lubrina,Maltese,false
198709,Umbrina cirrosa,Lumbrela,Croatian,false
198709,Umbrina cirrosa,Lumbrina imperiali,Italian,false
198709,Umbrina cirrosa,Mine baliği,Turkish,false
198709,Umbrina cirrosa,Misqâr,Arabic,false
198709,Umbrina cirrosa,Muzzulu,"Greek, Modern (1453-)",false
198709,Umbrina cirrosa,Ombervis,Italian,false
198709,Umbrina cirrosa,Ombrela,Italian,false
198709,Umbrina cirrosa,Ombrina,Maltese,false
198709,Umbrina cirrosa,Ombrina,Italian,false
198709,Umbrina cirrosa,Ombrine Commune,French,false
198709,Umbrina cirrosa,Ombrine Côtière,French,false
198709,Umbrina cirrosa,Pesciu stella,Croatian,false
198709,Umbrina cirrosa,Sakorafa,Croatian,false
198709,Umbrina cirrosa,Salmonete-vermelho,Croatian,false
198709,Umbrina cirrosa,Sølvtrevalle,Croatian,false
198709,Umbrina cirrosa,Svartfisk,Russian,false
198709,Umbrina cirrosa,Traule,Italian,false
198709,Umbrina cirrosa,Umberfisch,Italian,false
198709,Umbrina cirrosa,Umbraine,Italian,false
198709,Umbrina cirrosa,Umbrale,Croatian,false
198709,Umbrina cirrosa,Umbrela,Italian,false
198709,Umbrina cirrosa,Umbrene,Italian,false
198709,Umbrina cirrosa,Umbrina,Maltese,false
198709,Umbrina cirrosa,Umbrina gialla,Italian,false
198709,Umbrina cirrosa,Verrugato,Spanish; Castilian,false
198709,Umbrina cirrosa,Verrugato Común,Spanish; Castilian,false
198709,Umbrina cirrosa,Verrugato Fusco,Spanish; Castilian,false
198709,Umbrina cirrosa,Viuledda,Portuguese,false
198709,Umbrina cirrosa,Vrakfisk,Croatian,false
198709,Umbrina cirrosa,Shi Drum,English,true
170245,Dentex dentex,Dentex,English,false
170245,Dentex dentex,Porgy,English,false
170245,Dentex dentex,Denté Commun,French,false
170245,Dentex dentex,Denti,French,false
170245,Dentex dentex,Dentón,Spanish; Castilian,false
170245,Dentex dentex,Common Dentex,English,true
170244,Pagellus bogaraveo,Common Sea Bream,English,false
170244,Pagellus bogaraveo,Gunner,English,false
170244,Pagellus bogaraveo,Red Seabream,English,false
170244,Pagellus bogaraveo,Sea-bream,English,false
170244,Pagellus bogaraveo,Besugo,Spanish; Castilian,false
170244,Pagellus bogaraveo,Bogarrabella,Spanish; Castilian,false
170244,Pagellus bogaraveo,Borazo,Spanish; Castilian,false
170244,Pagellus bogaraveo,Dorade Rose,French,false
170244,Pagellus bogaraveo,Goraz,Spanish; Castilian,false
170244,Pagellus bogaraveo,Ollomol,Spanish; Castilian,false
170244,Pagellus bogaraveo,Pageot Rose,French,false
170244,Pagellus bogaraveo,Pancho,Spanish; Castilian,false
170244,Pagellus bogaraveo,Voraz,Spanish; Castilian,false
170244,Pagellus bogaraveo,Vorazo,Spanish; Castilian,false
170244,Pagellus bogaraveo,Blackspot Seabream,English,true
18155990,Anarhichas denticulatus,Blue Sea-cat,English,false
18155990,Anarhichas denticulatus,Blue Sea Cat,English,false
18155990,Anarhichas denticulatus,Jelly-cat,English,false
18155990,Anarhichas denticulatus,Lobo,Spanish; Castilian,false
18155990,Anarhichas denticulatus,Loup à Tête Large,French,false
18155990,Anarhichas denticulatus,Loup Gélatineux,French,false
18155990,Anarhichas denticulatus,Northern Wolffish,English,true
18263655,Anarhichas minor,Spotted Sea-cat,English,false
18263655,Anarhichas minor,Spotted Sea Cat,English,false
18263655,Anarhichas minor,Spotted Sea Catfish,English,false
18263655,Anarhichas minor,Spotted Wolf-fish,English,false
18263655,Anarhichas minor,Blennie-loup Tacheté,French,false
18263655,Anarhichas minor,Loup Tacheté,French,false
18263655,Anarhichas minor,Perro Chico,Spanish; Castilian,false
18263655,Anarhichas minor,Perro Pintado,Spanish; Castilian,false
18263655,Anarhichas minor,Spotted Wolffish,English,true
198578,Beryx decadactylus,Berix,English,false
198578,Beryx decadactylus,Beryx,English,false
198578,Beryx decadactylus,Broad Alfonsin,English,false
198578,Beryx decadactylus,Broad Alfonsino,English,false
198578,Beryx decadactylus,Cuvier's Berycid Fish,English,false
198578,Beryx decadactylus,Imperador,English,false
198578,Beryx decadactylus,Long-finned Beryx,English,false
198578,Beryx decadactylus,Longfinned Beryx,English,false
198578,Beryx decadactylus,Red Bream,English,false
198578,Beryx decadactylus,Alfonsin A Casta Larga,Spanish; Castilian,false
198578,Beryx decadactylus,Alfonsino,Spanish; Castilian,false
198578,Beryx decadactylus,Alfonsiño,Spanish; Castilian,false
198578,Beryx decadactylus,Alfonsino Palometón,Spanish; Castilian,false
198578,Beryx decadactylus,Béryx,French,false
198578,Beryx decadactylus,Béryx Commun,French,false
198578,Beryx decadactylus,Castañeta Roxa,Spanish; Castilian,false
198578,Beryx decadactylus,Dorade Rose,French,false
198578,Beryx decadactylus,Imperador,Spanish; Castilian,false
198578,Beryx decadactylus,Palometa Roja,Spanish; Castilian,false
198578,Beryx decadactylus,Alfonsino,English,true
7859,Mycteroperca marginata,Yellowbelly Grouper,English,false
7859,Mycteroperca marginata,Yellowbelly Rockcod,English,false
7859,Mycteroperca marginata,Méerou Brun,French,false
7859,Mycteroperca marginata,Mero Moreno,Spanish; Castilian,false
7859,Mycteroperca marginata,Dusky Grouper,English,true
198580,Sardina pilchardus,Fair Maid,English,false
198580,Sardina pilchardus,Pilchard,English,false
198580,Sardina pilchardus,Sardine,English,false
198580,Sardina pilchardus,Soused Pilchards,English,false
198580,Sardina pilchardus,True Sardine,English,false
198580,Sardina pilchardus,Majuga,Spanish; Castilian,false
198580,Sardina pilchardus,Parrocha,Spanish; Castilian,false
198580,Sardina pilchardus,Sardina,Spanish; Castilian,false
198580,Sardina pilchardus,Sardiña,Spanish; Castilian,false
198580,Sardina pilchardus,Sardina Europea,Spanish; Castilian,false
198580,Sardina pilchardus,Sardine,French,false
198580,Sardina pilchardus,Sardine Commune,French,false
198580,Sardina pilchardus,Sardine D'Europe,French,false
198580,Sardina pilchardus,Xouba,Spanish; Castilian,false
198580,Sardina pilchardus,European Pilchard,English,true
18237406,Cyclopterus lumpus,Hen-fish,English,false
18237406,Cyclopterus lumpus,Kiark-varrey,English,false
18237406,Cyclopterus lumpus,Lumpsucker,English,false
18237406,Cyclopterus lumpus,Grosse Poule de Mer,French,false
18237406,Cyclopterus lumpus,Liebre de Mar,Spanish; Castilian,false
18237406,Cyclopterus lumpus,Lompe,French,false
18237406,Cyclopterus lumpus,Lump,French,false
18237406,Cyclopterus lumpus,Lumpo,Spanish; Castilian,false
18237406,Cyclopterus lumpus,Lumpfish,English,true
198591,Molva dypterygia,Ling,English,false
198591,Molva dypterygia,Arbitán,Spanish; Castilian,false
198591,Molva dypterygia,Escolá,Spanish; Castilian,false
198591,Molva dypterygia,Lingue Bâtarde,French,false
198591,Molva dypterygia,Lingue Bleue,French,false
198591,Molva dypterygia,Lingue Espagnole,French,false
198591,Molva dypterygia,Maruca Azul,Spanish; Castilian,false
198591,Molva dypterygia,Blue Ling,English,true
15522149,Coryphaenoides rupestris,Black Grenadier,English,false
15522149,Coryphaenoides rupestris,Blunt-nose Rattail,English,false
15522149,Coryphaenoides rupestris,Rock Grenadier,English,false
15522149,Coryphaenoides rupestris,Granadero,Spanish; Castilian,false
15522149,Coryphaenoides rupestris,Granadero de Roca,Spanish; Castilian,false
15522149,Coryphaenoides rupestris,Grenadier de Roche,French,false
15522149,Coryphaenoides rupestris,Roundnose Grenadier,English,true
10097,Hippoglossus hippoglossus,Kveite,Norwegian,false
10097,Hippoglossus hippoglossus,Lúða,Icelandic,false
10097,Hippoglossus hippoglossus,Atlantic Halibut,English,true
18227054,Reinhardtius hippoglossoides,Greenland Turbot,English,false
18227054,Reinhardtius hippoglossoides,Blåkveite,Norwegian,false
18227054,Reinhardtius hippoglossoides,Grálúða,Icelandic,false
18227054,Reinhardtius hippoglossoides,Karasu-garei,Japanese,false
18227054,Reinhardtius hippoglossoides,Синекорый палтус,Russian,false
18227054,Reinhardtius hippoglossoides,чёрный палтус,Russian,false
18227054,Reinhardtius hippoglossoides,Greenland Halibut,English,true
198731,Scophthalmus maximus,Britt,English,false
198731,Scophthalmus maximus,Civili Kalkan,Turkish,false
198731,Scophthalmus maximus,Tarbot,Dutch; Flemish,false
198731,Scophthalmus maximus,Turbot,French,false
198731,Scophthalmus maximus,Turbot,English,true
16425354,Beryx splendens,Alfonsin,English,false
16425354,Beryx splendens,Alfonsino,English,false
16425354,Beryx splendens,Beryx,English,false
16425354,Beryx splendens,Golden Eye Perch,English,false
16425354,Beryx splendens,Lowes Berix,English,false
16425354,Beryx splendens,Lowe's Beryx,English,false
16425354,Beryx splendens,Slender Alfonsino,English,false
16425354,Beryx splendens,Slender Beryx,English,false
16425354,Beryx splendens,Alfonsin a Casta Cumprida,Spanish; Castilian,false
16425354,Beryx splendens,Alfonsino Besugo,Spanish; Castilian,false
16425354,Beryx splendens,Béryx,French,false
16425354,Beryx splendens,Beryx Long,French,false
16425354,Beryx splendens,Béryx Long,French,false
16425354,Beryx splendens,Besugo Americano,Spanish; Castilian,false
16425354,Beryx splendens,Splendid Alfonsino,English,true
43972,Polyprion americanus,Atlantic Wreckfish,English,false
43972,Polyprion americanus,Bass,English,false
43972,Polyprion americanus,Bass Groper,English,false
43972,Polyprion americanus,Cherna,English,false
43972,Polyprion americanus,Sea Bass,English,false
43972,Polyprion americanus,Sea Rock Perch,English,false
43972,Polyprion americanus,Stone Bass,English,false
43972,Polyprion americanus,Wreck Bass,English,false
43972,Polyprion americanus,Wreck-fish,English,false
43972,Polyprion americanus,Bacalao,Spanish; Castilian,false
43972,Polyprion americanus,Cernia,French,false
43972,Polyprion americanus,Cernier,French,false
43972,Polyprion americanus,Cernier Atlantique,French,false
43972,Polyprion americanus,Cernier Commun,French,false
43972,Polyprion americanus,Cernio Escourpena,French,false
43972,Polyprion americanus,Cherna,Spanish; Castilian,false
43972,Polyprion americanus,Cherne,Spanish; Castilian,false
43972,Polyprion americanus,Chernia,Spanish; Castilian,false
43972,Polyprion americanus,Chernoda,Spanish; Castilian,false
43972,Polyprion americanus,Franfré Rascas,French,false
43972,Polyprion americanus,Girom,Spanish; Castilian,false
43972,Polyprion americanus,Jorna,Spanish; Castilian,false
43972,Polyprion americanus,Lucerna,French,false
43972,Polyprion americanus,Mero,Spanish; Castilian,false
43972,Polyprion americanus,Mero Chernia,Spanish; Castilian,false
43972,Polyprion americanus,Mero de Roca,Spanish; Castilian,false
43972,Polyprion americanus,Mérot Gris,French,false
43972,Polyprion americanus,Mérou,French,false
43972,Polyprion americanus,Mérou de Bosques,French,false
43972,Polyprion americanus,Mérou Fanfré,French,false
43972,Polyprion americanus,Pampol,Spanish; Castilian,false
43972,Polyprion americanus,Péro-mérot,French,false
43972,Polyprion americanus,Peskar Goat,French,false
43972,Polyprion americanus,Poisson de Bois,French,false
43972,Polyprion americanus,Wreckfish,English,true
154816,Sebastes mentella,Atlantic Ocean Perch,English,false
154816,Sebastes mentella,Deepwater Redfish,English,false
154816,Sebastes mentella,Deep Water Redfish,English,false
154816,Sebastes mentella,Ocean Perch,English,false
154816,Sebastes mentella,Redfish,English,false
154816,Sebastes mentella,Gallineta Nórdica,Spanish; Castilian,false
154816,Sebastes mentella,Sébaste Atlantique,French,false
154816,Sebastes mentella,Sébaste du Nord,French,false
154816,Sebastes mentella,Beaked Redfish,English,true
155168,Hoplostethus atlanticus,Deep Sea Perch,English,false
155168,Hoplostethus atlanticus,Orange Rough-fish,English,false
155168,Hoplostethus atlanticus,Red Roughy,English,false
155168,Hoplostethus atlanticus,Slimehead,English,false
155168,Hoplostethus atlanticus,Hoplostète Orange,French,false
155168,Hoplostethus atlanticus,Hoplostète Rouge,French,false
155168,Hoplostethus atlanticus,Reloj Anaranjado,Spanish; Castilian,false
155168,Hoplostethus atlanticus,Orange Roughy,English,true
161691,Raja brachyura,Blonde Ray,English,false
161691,Raja brachyura,Blonde Skate,English,true
41801,Echinorhinus brucus,قرش العليق الشائك,Arabic,false
41801,Echinorhinus brucus,Bramble Shark,English,true
161425,Raja undulata,Undulate Ray,English,false
161425,Raja undulata,Raia Curva,Portuguese,false
161425,Raja undulata,Raie Brunette,French,false
161425,Raja undulata,Raya Mosaica,Spanish; Castilian,false
161425,Raja undulata,Razza Ondulata,Italian,false
161425,Raja undulata,Undulate Skate,English,true
91209505,Squalus acanthias,Picked Dogfish,English,false
91209505,Squalus acanthias,Spurdog,English,false
91209505,Squalus acanthias,Aiguillat commun,French,false
91209505,Squalus acanthias,Cazón Espinoso,Spanish; Castilian,false
91209505,Squalus acanthias,Spiny Dogfish,English,true
41798,Deania calceus,Brier Shark,English,false
41798,Deania calceus,Shovelnose Dogfish,English,false
41798,Deania calceus,Birdbeak Dogfish,English,true
63114,Chimaera monstrosa,Rabbitfish,English,true
161388,Etmopterus spinax,Negrito,Spanish; Castilian,false
161388,Etmopterus spinax,Sagre commun,French,false
161388,Etmopterus spinax,Velvet Belly Lanternshark,English,true
11200,Lamna nasus,Marracho,Portuguese,false
11200,Lamna nasus,Marrajo Sardinero,Spanish; Castilian,false
11200,Lamna nasus,Requin-taupe Commun,French,false
11200,Lamna nasus,Tiburón Sardinero,Spanish; Castilian,false
11200,Lamna nasus,Tintorera,Spanish; Castilian,false
11200,Lamna nasus,Атлантическая сельдевая акула,Russian,false
11200,Lamna nasus,Porbeagle,English,true
60213,Somniosus microcephalus,Akula Poliarnaia,Russian,false
60213,Somniosus microcephalus,Eishai,German,false
60213,Somniosus microcephalus,Eqalussuaq,Kalaallisut; Greenlandic,false
60213,Somniosus microcephalus,Haakjaringen,Swedish,false
60213,Somniosus microcephalus,Haaskjardingen,Swedish,false
60213,Somniosus microcephalus,Laimargue Du Groenland,French,false
60213,Somniosus microcephalus,Tiburón Boreal,Spanish; Castilian,false
60213,Somniosus microcephalus,Tollo De Groenlandia,Spanish; Castilian,false
60213,Somniosus microcephalus,Greenland Shark,English,true
161485,Mustelus punctulatus,Emissole Pointillee,French,false
161485,Mustelus punctulatus,Musola Pimienta,Spanish; Castilian,false
161485,Mustelus punctulatus,Paolombo Punteggiato,Italian,false
161485,Mustelus punctulatus,Blackspotted Smoothhound,English,true
63141,Oxynotus centrina,Centrine Commune,French,false
63141,Oxynotus centrina,Cerdo Marino,Spanish; Castilian,false
63141,Oxynotus centrina,Pesce Porco,Italian,false
63141,Oxynotus centrina,Angular Roughshark,English,true
161484,Scyliorhinus stellaris,Alitán,Spanish; Castilian,false
161484,Scyliorhinus stellaris,Grande Roussette,French,false
161484,Scyliorhinus stellaris,Nursehound,English,true
41747,Centroscymnus coelolepis,Portuguese Dogfish,English,true
39381,Prionace glauca,Kalb al bhar,Arabic,false
39381,Prionace glauca,Mouch labhar,Arabic,false
39381,Prionace glauca,Qarsh Mizraqq,Arabic,false
39381,Prionace glauca,Tubarão-azul,Portuguese,false
39381,Prionace glauca,Zérica,Arabic,false
39381,Prionace glauca,القرش الأزرق,Arabic,false
39381,Prionace glauca,Blue Shark,English,true
161453,Dasyatis pastinaca,Pastenague commune,French,false
161453,Dasyatis pastinaca,Raya látigo común,Spanish; Castilian,false
161453,Dasyatis pastinaca,Common Stingray,English,true
39339,Alopias vulpinus,Atlantic Thresher,English,false
39339,Alopias vulpinus,Fox Shark,English,false
39339,Alopias vulpinus,Grayfish,English,false
39339,Alopias vulpinus,Green Thresher,English,false
39339,Alopias vulpinus,Sea Fox,English,false
39339,Alopias vulpinus,Slasher,English,false
39339,Alopias vulpinus,Swingletail,English,false
39339,Alopias vulpinus,Swiveltail,English,false
39339,Alopias vulpinus,Thintail thresher,English,false
39339,Alopias vulpinus,Thrasher,English,false
39339,Alopias vulpinus,Whip-tailed Shark,English,false
39339,Alopias vulpinus,Zorro Thresher Shark,English,false
39339,Alopias vulpinus,흰배환도상어,Korean,false
39339,Alopias vulpinus,Aleposkylos,"Greek, Modern (1453-)",false
39339,Alopias vulpinus,Almindelig Rævehaj,Danish,false
39339,Alopias vulpinus,Azotador,Spanish; Castilian,false
39339,Alopias vulpinus,Budenb,Maltese,false
39339,Alopias vulpinus,Cação-pena,Portuguese,false
39339,Alopias vulpinus,Cação-raposa,Portuguese,false
39339,Alopias vulpinus,Cá Nhàm đuôi dài,Vietnamese,false
39339,Alopias vulpinus,Chichi espada,Spanish; Castilian,false
39339,Alopias vulpinus,Coleto,Spanish; Castilian,false
39339,Alopias vulpinus,Coludo,Spanish; Castilian,false
39339,Alopias vulpinus,Coludo Pinto,Spanish; Castilian,false
39339,Alopias vulpinus,Drescher,German,false
39339,Alopias vulpinus,Drescherhai,German,false
39339,Alopias vulpinus,Faux,French,false
39339,Alopias vulpinus,Fuchshai,German,false
39339,Alopias vulpinus,Fynstert-sambokhaai,Afrikaans,false
39339,Alopias vulpinus,Gewöhnlicher Fuchshai,German,false
39339,Alopias vulpinus,Grillo,Spanish; Castilian,false
39339,Alopias vulpinus,Guadaña,Spanish; Castilian,false
39339,Alopias vulpinus,Guilla,Catalan; Valencian,false
39339,Alopias vulpinus,Harilik Rebashai,Estonian,false
39339,Alopias vulpinus,Jarjur,Arabic,false
39339,Alopias vulpinus,Kalb,Arabic,false
39339,Alopias vulpinus,Karage,Swahili,false
39339,Alopias vulpinus,Kettuhai,Finnish,false
39339,Alopias vulpinus,Kosogon,Polish,false
39339,Alopias vulpinus,K'wet'thenéchte,Salishan languages,false
39339,Alopias vulpinus,Langschweif,German,false
39339,Alopias vulpinus,Lisica,Croatian,false
39339,Alopias vulpinus,Lisica,Serbian,false
39339,Alopias vulpinus,Llwynog Môr,Welsh,false
39339,Alopias vulpinus,Loup de mer,French,false
39339,Alopias vulpinus,Mango-ripi,Maori,false
39339,Alopias vulpinus,Mano 'ula,Hawaiian,false
39339,Alopias vulpinus,Ma'o Aero,Tahitian,false
39339,Alopias vulpinus,Mao-naga,Japanese,false
39339,Alopias vulpinus,Morska Lisica,Croatian,false
39339,Alopias vulpinus,Ndandau,Bantu (Other),false
39339,Alopias vulpinus,Ndrandrau,Bantu (Other),false
39339,Alopias vulpinus,Nigudigumiyaru,Divehi; Dhivehi; Maldivian,false
39339,Alopias vulpinus,Panganile Ndandau,Bantu (Other),false
39339,Alopias vulpinus,Papa Kinengo,Swahili,false
39339,Alopias vulpinus,Papa Kinengwe,Swahili,false
39339,Alopias vulpinus,Pas lisica,Serbian,false
39339,Alopias vulpinus,Pas lisica,Croatian,false
39339,Alopias vulpinus,Pas macun,Croatian,false
39339,Alopias vulpinus,Pas sabljas,Croatian,false
39339,Alopias vulpinus,Pating,Philippine (Other),false
39339,Alopias vulpinus,Pei ratu,Italian,false
39339,Alopias vulpinus,Pèis rato,French,false
39339,Alopias vulpinus,Peixe-rato,Portuguese,false
39339,Alopias vulpinus,Pejerrabo,Spanish; Castilian,false
39339,Alopias vulpinus,Peje sable,Spanish; Castilian,false
39339,Alopias vulpinus,Peje zorra,Spanish; Castilian,false
39339,Alopias vulpinus,Pejezorro,Spanish; Castilian,false
39339,Alopias vulpinus,Peje zorro,Spanish; Castilian,false
39339,Alopias vulpinus,Pesce bandiera,Italian,false
39339,Alopias vulpinus,Pesce pavone,Italian,false
39339,Alopias vulpinus,Pesce spada,Italian,false
39339,Alopias vulpinus,Pesce volpe,Italian,false
39339,Alopias vulpinus,Pesce volpe comune,Italian,false
39339,Alopias vulpinus,Pesciu rattu,Italian,false
39339,Alopias vulpinus,Pesciu volpe,Corsican,false
39339,Alopias vulpinus,Peshkaqeni bishtshpatë,Albanian,false
39339,Alopias vulpinus,Peshkaqeni dhelpër,Albanian,false
39339,Alopias vulpinus,Peshkdhelpën,Albanian,false
39339,Alopias vulpinus,Peshkdhelper,Albanian,false
39339,Alopias vulpinus,Peshku dhelpër,Albanian,false
39339,Alopias vulpinus,Pez espada,Spanish; Castilian,false
39339,Alopias vulpinus,Pez palo,Spanish; Castilian,false
39339,Alopias vulpinus,Pez zorro,Spanish; Castilian,false
39339,Alopias vulpinus,Pichirata,Spanish; Castilian,false
39339,Alopias vulpinus,Pisci bannera,Italian,false
39339,Alopias vulpinus,Pisci cuda longa,Italian,false
39339,Alopias vulpinus,Pisci cudutu,Italian,false
39339,Alopias vulpinus,Pisci sciabula turca,Italian,false
39339,Alopias vulpinus,Pisci surci,Italian,false
39339,Alopias vulpinus,Pixxivolpi,Maltese,false
39339,Alopias vulpinus,Poisson-épée,French,false
39339,Alopias vulpinus,Psina lisica,Serbian,false
39339,Alopias vulpinus,Qatwa al bahar,Arabic,false
39339,Alopias vulpinus,Rabilongo,Portuguese,false
39339,Alopias vulpinus,Rabo de zorra,Spanish; Castilian,false
39339,Alopias vulpinus,Raevehai,Norwegian,false
39339,Alopias vulpinus,Raevehai,Danish,false
39339,Alopias vulpinus,Rævehaj,Danish,false
39339,Alopias vulpinus,Raposa,Spanish; Castilian,false
39339,Alopias vulpinus,Raposa marina,Spanish; Castilian,false
39339,Alopias vulpinus,Raposo,Portuguese,false
39339,Alopias vulpinus,Ratto,Italian,false
39339,Alopias vulpinus,Rävhaj,Swedish,false
39339,Alopias vulpinus,Rechin-vulpe,Romanian,false
39339,Alopias vulpinus,Renard,French,false
39339,Alopias vulpinus,Renard de mer,French,false
39339,Alopias vulpinus,Renard de mers,"Creoles and pidgins, French-based (Other)",false
39339,Alopias vulpinus,Renard marin,French,false
39339,Alopias vulpinus,Requin renard,French,false
39339,Alopias vulpinus,Requin renard commun,French,false
39339,Alopias vulpinus,Revaháur,Faroese,false
39339,Alopias vulpinus,Revahávur,Faroese,false
39339,Alopias vulpinus,Romano,Portuguese,false
39339,Alopias vulpinus,Romão,Portuguese,false
39339,Alopias vulpinus,Sabljorep,Croatian,false
39339,Alopias vulpinus,Santira,Malagasy,false
39339,Alopias vulpinus,Sapan,Turkish,false
39339,Alopias vulpinus,Sapan balığı,Turkish,false
39339,Alopias vulpinus,Sapan köpekbaligi,Turkish,false
39339,Alopias vulpinus,Seefuchs,German,false
39339,Alopias vulpinus,Singe de mer,French,false
39339,Alopias vulpinus,Skylópsaro,"Greek, Modern (1453-)",false
39339,Alopias vulpinus,Sorcio,Italian,false
39339,Alopias vulpinus,Squalo volpe,Italian,false
39339,Alopias vulpinus,Surci 'mperiali,Italian,false
39339,Alopias vulpinus,Tærsker,Danish,false
39339,Alopias vulpinus,Tchissouéndji,Bantu (Other),false
39339,Alopias vulpinus,Te bakoa,Gilbertese,false
39339,Alopias vulpinus,Te kimoa,Gilbertese,false
39339,Alopias vulpinus,Tiburón pez zorro,Spanish; Castilian,false
39339,Alopias vulpinus,Tiburón zorro,Spanish; Castilian,false
39339,Alopias vulpinus,Tiburón zorro común,Spanish; Castilian,false
39339,Alopias vulpinus,Toke kimoa,Tokelau,false
39339,Alopias vulpinus,Topo,Italian,false
39339,Alopias vulpinus,Tubarão-raposa,Portuguese,false
39339,Alopias vulpinus,Tubarão-raposa,Portuguese,false
39339,Alopias vulpinus,Tubarão-zorra,Portuguese,false
39339,Alopias vulpinus,Volpe,Italian,false
39339,Alopias vulpinus,Volpe di mare,Italian,false
39339,Alopias vulpinus,Voshaai,Dutch; Flemish,false
39339,Alopias vulpinus,Watwa albahar,Arabic,false
39339,Alopias vulpinus,Zoro cauda longa,Portuguese,false
39339,Alopias vulpinus,Zorra,Portuguese,false
39339,Alopias vulpinus,Zorra de mar,Spanish; Castilian,false
39339,Alopias vulpinus,Zorro,Spanish; Castilian,false
39339,Alopias vulpinus,Zorro blanco,Spanish; Castilian,false
39339,Alopias vulpinus,Žralok mlatec obecný,Czech,false
39339,Alopias vulpinus,القرش الثّعلب,Arabic,false
39339,Alopias vulpinus,Αλεπούσκυλος,"Greek, Modern (1453-)",false
39339,Alopias vulpinus,Αλεπού της θάλασσας,"Greek, Modern (1453-)",false
39339,Alopias vulpinus,Σκυλόψαρο,"Greek, Modern (1453-)",false
39339,Alopias vulpinus,акула-лисица,Russian,false
39339,Alopias vulpinus,Лисица морская обыкновенная,Russian,false
39339,Alopias vulpinus,弧形長尾鯊,Chinese,false
39339,Alopias vulpinus,弧形长尾鲨,Chinese,false
39339,Alopias vulpinus,狐形长尾鲨,Chinese,false
39339,Alopias vulpinus,狐鮫,Chinese,false
39339,Alopias vulpinus,狐鲛,Chinese,false
39339,Alopias vulpinus,長尾鯊,Chinese,false
39339,Alopias vulpinus,长尾沙,Chinese,false
39339,Alopias vulpinus,长尾鲨,Chinese,false
39339,Alopias vulpinus,Common Thresher,English,true
39352,Galeorhinus galeus,School Shark,English,false
39352,Galeorhinus galeus,Snapper Shark,English,false
39352,Galeorhinus galeus,Soupfin Shark,English,false
39352,Galeorhinus galeus,Cacao,Spanish; Castilian,false
39352,Galeorhinus galeus,Cacao Tope,Portuguese,false
39352,Galeorhinus galeus,Can Negro,Italian,false
39352,Galeorhinus galeus,Requin-hâ,French,false
39352,Galeorhinus galeus,Tope,English,true
39357,Mustelus asterias,Starry Smoothhound,English,true
39400,Raja microocellata,Small-eyed Ray,English,false
39400,Raja microocellata,Raie mêlée,French,false
39400,Raja microocellata,Raya colorada,Spanish; Castilian,false
39400,Raja microocellata,Smalleyed Skate,English,true
6229,Dalatias licha,Black Shark,English,false
6229,Dalatias licha,Seal Shark,English,false
6229,Dalatias licha,Carocho,Spanish; Castilian,false
6229,Dalatias licha,Kitefin Shark,English,true
4292,Cetorhinus maximus,Pelerin,French,false
4292,Cetorhinus maximus,Peregrino,Spanish; Castilian,false
4292,Cetorhinus maximus,Basking Shark,English,true
61408,Rostroraja alba,Bottlenose Skate,English,false
61408,Rostroraja alba,Spearnose Skate,English,false
61408,Rostroraja alba,Raie Blanche,French,false
